Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.35000000000000003,ind_val,hue,0.35000000000000003,0.4104567307692308,0.5961538461538461,0.5033052884615384
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.375,ind_val,hue,0.375,0.4104567307692308,0.5961538461538461,0.5033052884615384
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.4,ind_val,hue,0.4,0.4092548076923077,0.5961538461538461,0.5027043269230769
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.42500000000000004,ind_val,hue,0.42500000000000004,0.4092548076923077,0.5961538461538461,0.5027043269230769
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.45,ind_val,hue,0.45,0.4092548076923077,0.5961538461538461,0.5027043269230769
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.47500000000000003,ind_val,hue,0.47500000000000003,0.4098557692307692,0.5961538461538461,0.5030048076923077
CCT,GradNorm,val_optimal,OoD Val,ind_val,hue_0.5,ind_val,hue,0.5,0.4098557692307692,0.5961538461538461,0.5030048076923077
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.025,ind_val,smear,0.025,0.4441105769230769,0.5961538461538461,0.5201322115384616
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.05,ind_val,smear,0.05,0.4465144230769231,0.5961538461538461,0.5213341346153846
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.07500000000000001,ind_val,smear,0.07500000000000001,0.45252403846153844,0.5961538461538461,0.5243389423076923
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.1,ind_val,smear,0.1,0.45132211538461536,0.5961538461538461,0.5237379807692307
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.125,ind_val,smear,0.125,0.45132211538461536,0.5961538461538461,0.5237379807692307
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.15000000000000002,ind_val,smear,0.15000000000000002,0.4651442307692308,0.5961538461538461,0.5306490384615384
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.17500000000000002,ind_val,smear,0.17500000000000002,0.46274038461538464,0.5961538461538461,0.5294471153846154
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.2,ind_val,smear,0.2,0.46694711538461536,0.5961538461538461,0.5315504807692307
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.225,ind_val,smear,0.225,0.45913461538461536,0.5961538461538461,0.5276442307692307
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.25,ind_val,smear,0.25,0.46875,0.5961538461538461,0.5324519230769231
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.275,ind_val,smear,0.275,0.4609375,0.5961538461538461,0.5285456730769231
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.30000000000000004,ind_val,smear,0.30000000000000004,0.46814903846153844,0.5961538461538461,0.5321514423076923
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.325,ind_val,smear,0.325,0.4657451923076923,0.5961538461538461,0.5309495192307692
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.35000000000000003,ind_val,smear,0.35000000000000003,0.4729567307692308,0.5961538461538461,0.5345552884615384
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.375,ind_val,smear,0.375,0.4651442307692308,0.5961538461538461,0.5306490384615384
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.4,ind_val,smear,0.4,0.4639423076923077,0.5961538461538461,0.5300480769230769
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.42500000000000004,ind_val,smear,0.42500000000000004,0.46875,0.5961538461538461,0.5324519230769231
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.45,ind_val,smear,0.45,0.4495192307692308,0.5961538461538461,0.5228365384615384
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.47500000000000003,ind_val,smear,0.47500000000000003,0.4567307692307692,0.5961538461538461,0.5264423076923077
CCT,GradNorm,val_optimal,OoD Val,ind_val,smear_0.5,ind_val,smear,0.5,0.4501201923076923,0.5961538461538461,0.5231370192307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.025,ind_val,fog,0.025,0.4074519230769231,0.5907451923076923,0.4990985576923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.05,ind_val,fog,0.05,0.41165865384615385,0.5907451923076923,0.5012019230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.4170673076923077,0.5907451923076923,0.50390625
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.1,ind_val,fog,0.1,0.4170673076923077,0.5907451923076923,0.50390625
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.125,ind_val,fog,0.125,0.41947115384615385,0.5907451923076923,0.5051081730769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.4182692307692308,0.5907451923076923,0.5045072115384616
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.4266826923076923,0.5907451923076923,0.5087139423076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.2,ind_val,fog,0.2,0.4260817307692308,0.5907451923076923,0.5084134615384616
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.225,ind_val,fog,0.225,0.4110576923076923,0.5907451923076923,0.5009014423076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.25,ind_val,fog,0.25,0.4140625,0.5907451923076923,0.5024038461538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.275,ind_val,fog,0.275,0.41466346153846156,0.5907451923076923,0.5027043269230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.4308894230769231,0.5907451923076923,0.5108173076923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.325,ind_val,fog,0.325,0.43209134615384615,0.5907451923076923,0.5114182692307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.42728365384615385,0.5907451923076923,0.5090144230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.375,ind_val,fog,0.375,0.4284855769230769,0.5907451923076923,0.5096153846153846
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.4,ind_val,fog,0.4,0.42728365384615385,0.5907451923076923,0.5090144230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.4296875,0.5907451923076923,0.5102163461538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.45,ind_val,fog,0.45,0.43689903846153844,0.5907451923076923,0.5138221153846154
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.4411057692307692,0.5907451923076923,0.5159254807692307
CCT,GradNorm,val_optimal,OoD Test,ind_val,fog_0.5,ind_val,fog,0.5,0.4387019230769231,0.5907451923076923,0.5147235576923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.025,ind_val,jpeg,0.025,0.40444711538461536,0.5907451923076923,0.49759615384615385
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.05,ind_val,jpeg,0.05,0.40564903846153844,0.5907451923076923,0.49819711538461536
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.07500000000000001,ind_val,jpeg,0.07500000000000001,0.40685096153846156,0.5907451923076923,0.4987980769230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.1,ind_val,jpeg,0.1,0.41165865384615385,0.5907451923076923,0.5012019230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.125,ind_val,jpeg,0.125,0.41466346153846156,0.5907451923076923,0.5027043269230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.15000000000000002,ind_val,jpeg,0.15000000000000002,0.41947115384615385,0.5907451923076923,0.5051081730769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.17500000000000002,ind_val,jpeg,0.17500000000000002,0.42367788461538464,0.5907451923076923,0.5072115384615384
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.2,ind_val,jpeg,0.2,0.42788461538461536,0.5907451923076923,0.5093149038461539
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.225,ind_val,jpeg,0.225,0.43028846153846156,0.5907451923076923,0.5105168269230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.25,ind_val,jpeg,0.25,0.43028846153846156,0.5907451923076923,0.5105168269230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.275,ind_val,jpeg,0.275,0.4338942307692308,0.5907451923076923,0.5123197115384616
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.30000000000000004,ind_val,jpeg,0.30000000000000004,0.43810096153846156,0.5907451923076923,0.5144230769230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.325,ind_val,jpeg,0.325,0.4417067307692308,0.5907451923076923,0.5162259615384616
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.35000000000000003,ind_val,jpeg,0.35000000000000003,0.43990384615384615,0.5907451923076923,0.5153245192307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.375,ind_val,jpeg,0.375,0.4375,0.5907451923076923,0.5141225961538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.4,ind_val,jpeg,0.4,0.4411057692307692,0.5907451923076923,0.5159254807692307
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.42500000000000004,ind_val,jpeg,0.42500000000000004,0.44290865384615385,0.5907451923076923,0.5168269230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.45,ind_val,jpeg,0.45,0.44350961538461536,0.5907451923076923,0.5171274038461539
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.47500000000000003,ind_val,jpeg,0.47500000000000003,0.44290865384615385,0.5907451923076923,0.5168269230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,jpeg_0.5,ind_val,jpeg,0.5,0.44771634615384615,0.5907451923076923,0.5192307692307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.025,ind_val,contrast,0.025,0.4113581730769231,0.5907451923076923,0.5010516826923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.05,ind_val,contrast,0.05,0.4188701923076923,0.5907451923076923,0.5048076923076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.07500000000000001,ind_val,contrast,0.07500000000000001,0.42758413461538464,0.5907451923076923,0.5091646634615384
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.1,ind_val,contrast,0.1,0.43359375,0.5907451923076923,0.5121694711538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.125,ind_val,contrast,0.125,0.43960336538461536,0.5907451923076923,0.5151742788461539
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.15000000000000002,ind_val,contrast,0.15000000000000002,0.44471153846153844,0.5907451923076923,0.5177283653846154
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.17500000000000002,ind_val,contrast,0.17500000000000002,0.45102163461538464,0.5907451923076923,0.5208834134615384
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.2,ind_val,contrast,0.2,0.45913461538461536,0.5907451923076923,0.5249399038461539
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.225,ind_val,contrast,0.225,0.46334134615384615,0.5907451923076923,0.5270432692307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.25,ind_val,contrast,0.25,0.4735576923076923,0.5907451923076923,0.5321514423076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.275,ind_val,contrast,0.275,0.47716346153846156,0.5907451923076923,0.5339543269230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.30000000000000004,ind_val,contrast,0.30000000000000004,0.4840745192307692,0.5907451923076923,0.5374098557692307
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.325,ind_val,contrast,0.325,0.4930889423076923,0.5907451923076923,0.5419170673076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.35000000000000003,ind_val,contrast,0.35000000000000003,0.4930889423076923,0.5907451923076923,0.5419170673076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.375,ind_val,contrast,0.375,0.48768028846153844,0.5907451923076923,0.5392127403846154
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.4,ind_val,contrast,0.4,0.4831730769230769,0.5907451923076923,0.5369591346153846
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.42500000000000004,ind_val,contrast,0.42500000000000004,0.48046875,0.5907451923076923,0.5356069711538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.45,ind_val,contrast,0.45,0.47596153846153844,0.5907451923076923,0.5333533653846154
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.47500000000000003,ind_val,contrast,0.47500000000000003,0.47325721153846156,0.5907451923076923,0.5320012019230769
CCT,GradNorm,val_optimal,OoD Test,ind_val,contrast_0.5,ind_val,contrast,0.5,0.47055288461538464,0.5907451923076923,0.5306490384615384
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.025,ind_val,saltpepper,0.025,0.28846153846153844,0.5907451923076923,0.43960336538461536
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.05,ind_val,saltpepper,0.05,0.3046875,0.5907451923076923,0.44771634615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.3239182692307692,0.5907451923076923,0.4573317307692307
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.1,ind_val,saltpepper,0.1,0.3515625,0.5907451923076923,0.47115384615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.125,ind_val,saltpepper,0.125,0.375,0.5907451923076923,0.48287259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.37259615384615385,0.5907451923076923,0.4816706730769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.3828125,0.5907451923076923,0.48677884615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.2,ind_val,saltpepper,0.2,0.39663461538461536,0.5907451923076923,0.49368990384615385
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.225,ind_val,saltpepper,0.225,0.40084134615384615,0.5907451923076923,0.4957932692307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.25,ind_val,saltpepper,0.25,0.41165865384615385,0.5907451923076923,0.5012019230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.275,ind_val,saltpepper,0.275,0.4326923076923077,0.5907451923076923,0.51171875
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,0.4495192307692308,0.5907451923076923,0.5201322115384616
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.325,ind_val,saltpepper,0.325,0.4777644230769231,0.5907451923076923,0.5342548076923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,0.5090144230769231,0.5907451923076923,0.5498798076923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.375,ind_val,saltpepper,0.375,0.5564903846153846,0.5907451923076923,0.5736177884615384
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.4,ind_val,saltpepper,0.4,0.5973557692307693,0.5907451923076923,0.5940504807692308
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,0.6352163461538461,0.5907451923076923,0.6129807692307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.45,ind_val,saltpepper,0.45,0.640625,0.5907451923076923,0.6156850961538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,0.6454326923076923,0.5907451923076923,0.6180889423076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,saltpepper_0.5,ind_val,saltpepper,0.5,0.6538461538461539,0.5907451923076923,0.6222956730769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.025,ind_val,noise,0.025,0.0907451923076923,0.5907451923076923,0.3407451923076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.05,ind_val,noise,0.05,0.0018028846153846155,0.5907451923076923,0.29627403846153844
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.07500000000000001,ind_val,noise,0.07500000000000001,0.001201923076923077,0.5907451923076923,0.2959735576923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.1,ind_val,noise,0.1,0.0018028846153846155,0.5907451923076923,0.29627403846153844
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.125,ind_val,noise,0.125,0.0,0.5907451923076923,0.29537259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.15000000000000002,ind_val,noise,0.15000000000000002,0.0,0.5907451923076923,0.29537259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.17500000000000002,ind_val,noise,0.17500000000000002,0.0,0.5907451923076923,0.29537259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.2,ind_val,noise,0.2,0.0,0.5907451923076923,0.29537259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.225,ind_val,noise,0.225,0.0,0.5907451923076923,0.29537259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.25,ind_val,noise,0.25,0.0,0.5907451923076923,0.29537259615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.275,ind_val,noise,0.275,0.22596153846153846,0.5907451923076923,0.40835336538461536
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.30000000000000004,ind_val,noise,0.30000000000000004,0.5625,0.5907451923076923,0.5766225961538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.325,ind_val,noise,0.325,0.8149038461538461,0.5907451923076923,0.7028245192307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.35000000000000003,ind_val,noise,0.35000000000000003,0.9188701923076923,0.5907451923076923,0.7548076923076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.375,ind_val,noise,0.375,0.9645432692307693,0.5907451923076923,0.7776442307692308
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.4,ind_val,noise,0.4,0.9747596153846154,0.5907451923076923,0.7827524038461539
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.42500000000000004,ind_val,noise,0.42500000000000004,0.9699519230769231,0.5907451923076923,0.7803485576923077
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.45,ind_val,noise,0.45,0.9507211538461539,0.5907451923076923,0.7707331730769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.47500000000000003,ind_val,noise,0.47500000000000003,0.6081730769230769,0.5907451923076923,0.5994591346153846
CCT,GradNorm,val_optimal,OoD Test,ind_val,noise_0.5,ind_val,noise,0.5,0.38040865384615385,0.5907451923076923,0.4855769230769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.025,ind_val,multnoise,0.025,0.40384615384615385,0.5907451923076923,0.4972956730769231
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.05,ind_val,multnoise,0.05,0.25240384615384615,0.5907451923076923,0.4215745192307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.07500000000000001,ind_val,multnoise,0.07500000000000001,0.13762019230769232,0.5907451923076923,0.3641826923076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.1,ind_val,multnoise,0.1,0.07632211538461539,0.5907451923076923,0.33353365384615385
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.125,ind_val,multnoise,0.125,0.03365384615384615,0.5907451923076923,0.3121995192307692
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.15000000000000002,ind_val,multnoise,0.15000000000000002,0.010817307692307692,0.5907451923076923,0.30078125
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.17500000000000002,ind_val,multnoise,0.17500000000000002,0.003605769230769231,0.5907451923076923,0.2971754807692308
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.2,ind_val,multnoise,0.2,0.0030048076923076925,0.5907451923076923,0.296875
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.225,ind_val,multnoise,0.225,0.004206730769230769,0.5907451923076923,0.2974759615384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.25,ind_val,multnoise,0.25,0.0018028846153846155,0.5907451923076923,0.29627403846153844
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.275,ind_val,multnoise,0.275,0.05889423076923077,0.5907451923076923,0.3248197115384615
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.30000000000000004,ind_val,multnoise,0.30000000000000004,0.18689903846153846,0.5907451923076923,0.38882211538461536
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.325,ind_val,multnoise,0.325,0.3557692307692308,0.5907451923076923,0.47325721153846156
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.35000000000000003,ind_val,multnoise,0.35000000000000003,0.47836538461538464,0.5907451923076923,0.5345552884615384
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.375,ind_val,multnoise,0.375,0.5282451923076923,0.5907451923076923,0.5594951923076923
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.4,ind_val,multnoise,0.4,0.5426682692307693,0.5907451923076923,0.5667067307692308
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.42500000000000004,ind_val,multnoise,0.42500000000000004,0.546875,0.5907451923076923,0.5688100961538461
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.45,ind_val,multnoise,0.45,0.5691105769230769,0.5907451923076923,0.5799278846153846
CCT,GradNorm,val_optimal,OoD Test,ind_val,multnoise_0.47500000000000003,ind_val,multnoise,0.47500000000000003,0.5667067307692307,0.5907451923076923,0.5787259615384615
