Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,Entropy,val_optimal,False,False,water,rock,Class,5,0.9992125984251968,0.3717948717948718,0.6855037351100344
NICO,Entropy,val_optimal,False,False,water,rock,Synthetic,5,0.10162991371045062,0.0,0.05081495685522531
NICO,Entropy,val_optimal,False,False,water,rock,Temporal,5,0.11697027804410355,0.0,0.058485139022051776
NICO,Entropy,val_optimal,False,False,water,grass,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,water,grass,Class,5,0.9980824544582934,0.3717948717948718,0.6849386631265826
NICO,Entropy,val_optimal,False,False,water,grass,Synthetic,5,0.058098591549295774,0.0,0.029049295774647887
NICO,Entropy,val_optimal,False,False,water,grass,Temporal,5,0.056338028169014086,0.0,0.028169014084507043
NICO,Entropy,val_optimal,False,False,water,autumn,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,water,autumn,Class,5,1.0,0.3717948717948718,0.6858974358974359
NICO,Entropy,val_optimal,False,False,water,autumn,Synthetic,5,0.06583333333333333,0.0,0.032916666666666664
NICO,Entropy,val_optimal,False,False,water,autumn,Temporal,5,0.06166666666666667,0.0,0.030833333333333334
NICO,Entropy,val_optimal,False,False,rock,outdoor,Unbiased,5,1.0,0.9615384615384616,0.9807692307692308
NICO,Entropy,val_optimal,False,False,rock,outdoor,Class,5,0.9823943661971831,0.9102564102564102,0.9463253882267967
NICO,Entropy,val_optimal,False,False,rock,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,water,Unbiased,5,1.0,0.9615384615384616,0.9807692307692308
NICO,Entropy,val_optimal,False,False,rock,water,Class,5,0.9696092619392185,0.9102564102564102,0.9399328360978143
NICO,Entropy,val_optimal,False,False,rock,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,val_optimal,False,False,rock,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,rock,Unbiased,5,0.9992125984251968,0.9615384615384616,0.9803755299818292
NICO,Entropy,val_optimal,False,False,rock,rock,Class,5,0.9606299212598425,0.9102564102564102,0.9354431657581264
NICO,Entropy,val_optimal,False,False,rock,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,val_optimal,False,False,rock,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,grass,Unbiased,5,0.9990412272291467,0.9615384615384616,0.9802898443838042
NICO,Entropy,val_optimal,False,False,rock,grass,Class,5,0.9338446788111218,0.9102564102564102,0.922050544533766
NICO,Entropy,val_optimal,False,False,rock,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,autumn,Unbiased,5,1.0,0.9615384615384616,0.9807692307692308
NICO,Entropy,val_optimal,False,False,rock,autumn,Class,5,0.9791666666666666,0.9102564102564102,0.9447115384615384
NICO,Entropy,val_optimal,False,False,rock,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,rock,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,outdoor,Unbiased,5,1.0,0.9615384615384616,0.9807692307692308
NICO,Entropy,val_optimal,False,False,grass,outdoor,Class,5,0.9823943661971831,0.9102564102564102,0.9463253882267967
NICO,Entropy,val_optimal,False,False,grass,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,water,Unbiased,5,1.0,0.9615384615384616,0.9807692307692308
NICO,Entropy,val_optimal,False,False,grass,water,Class,5,0.9696092619392185,0.9102564102564102,0.9399328360978143
NICO,Entropy,val_optimal,False,False,grass,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,val_optimal,False,False,grass,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,rock,Unbiased,5,0.9992125984251968,0.9615384615384616,0.9803755299818292
NICO,Entropy,val_optimal,False,False,grass,rock,Class,5,0.9606299212598425,0.9102564102564102,0.9354431657581264
NICO,Entropy,val_optimal,False,False,grass,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,val_optimal,False,False,grass,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,grass,Unbiased,5,0.9990412272291467,0.9615384615384616,0.9802898443838042
NICO,Entropy,val_optimal,False,False,grass,grass,Class,5,0.9338446788111218,0.9102564102564102,0.922050544533766
NICO,Entropy,val_optimal,False,False,grass,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,autumn,Unbiased,5,1.0,0.9615384615384616,0.9807692307692308
NICO,Entropy,val_optimal,False,False,grass,autumn,Class,5,0.9791666666666666,0.9102564102564102,0.9447115384615384
NICO,Entropy,val_optimal,False,False,grass,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,grass,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,False,False,autumn,outdoor,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,autumn,outdoor,Class,5,1.0,0.3717948717948718,0.6858974358974359
NICO,Entropy,val_optimal,False,False,autumn,outdoor,Synthetic,5,0.14645669291338584,0.0,0.07322834645669292
NICO,Entropy,val_optimal,False,False,autumn,outdoor,Temporal,5,0.17086614173228346,0.0,0.08543307086614173
NICO,Entropy,val_optimal,False,False,autumn,water,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,autumn,water,Class,5,0.9927641099855282,0.3717948717948718,0.6822794908902
NICO,Entropy,val_optimal,False,False,autumn,water,Synthetic,5,0.059334298118668596,0.0,0.029667149059334298
NICO,Entropy,val_optimal,False,False,autumn,water,Temporal,5,0.07814761215629522,0.0,0.03907380607814761
NICO,Entropy,val_optimal,False,False,autumn,rock,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,autumn,rock,Class,5,0.9992125984251968,0.3717948717948718,0.6855037351100344
NICO,Entropy,val_optimal,False,False,autumn,rock,Synthetic,5,0.10162991371045062,0.0,0.05081495685522531
NICO,Entropy,val_optimal,False,False,autumn,rock,Temporal,5,0.11697027804410355,0.0,0.058485139022051776
NICO,Entropy,val_optimal,False,False,autumn,grass,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,autumn,grass,Class,5,0.9980824544582934,0.3717948717948718,0.6849386631265826
NICO,Entropy,val_optimal,False,False,autumn,grass,Synthetic,5,0.058098591549295774,0.0,0.029049295774647887
NICO,Entropy,val_optimal,False,False,autumn,grass,Temporal,5,0.056338028169014086,0.0,0.028169014084507043
NICO,Entropy,val_optimal,False,False,autumn,autumn,Unbiased,5,1.0,0.5897435897435898,0.7948717948717949
NICO,Entropy,val_optimal,False,False,autumn,autumn,Class,5,1.0,0.3717948717948718,0.6858974358974359
NICO,Entropy,val_optimal,False,False,autumn,autumn,Synthetic,5,0.06583333333333333,0.0,0.032916666666666664
NICO,Entropy,val_optimal,False,False,autumn,autumn,Temporal,5,0.06166666666666667,0.0,0.030833333333333334
NICO,Entropy,ind_span,False,False,outdoor,outdoor,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,outdoor,outdoor,Class,5,0.9859154929577465,0.8974358974358975,0.9416756951968219
NICO,Entropy,ind_span,False,False,outdoor,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,water,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,outdoor,water,Class,5,0.9739507959479016,0.8974358974358975,0.9356933466918995
NICO,Entropy,ind_span,False,False,outdoor,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,ind_span,False,False,outdoor,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,rock,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,outdoor,rock,Class,5,0.9677165354330709,0.8974358974358975,0.9325762164344842
NICO,Entropy,ind_span,False,False,outdoor,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,ind_span,False,False,outdoor,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,grass,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,outdoor,grass,Class,5,0.9415148609779482,0.8974358974358975,0.9194753792069228
NICO,Entropy,ind_span,False,False,outdoor,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,autumn,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,outdoor,autumn,Class,5,0.9833333333333333,0.8974358974358975,0.9403846153846154
NICO,Entropy,ind_span,False,False,outdoor,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,outdoor,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,outdoor,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,water,outdoor,Class,5,0.9859154929577465,0.8974358974358975,0.9416756951968219
NICO,Entropy,ind_span,False,False,water,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,water,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,water,water,Class,5,0.9739507959479016,0.8974358974358975,0.9356933466918995
NICO,Entropy,ind_span,False,False,water,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,ind_span,False,False,water,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,rock,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,water,rock,Class,5,0.9677165354330709,0.8974358974358975,0.9325762164344842
NICO,Entropy,ind_span,False,False,water,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,ind_span,False,False,water,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,grass,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,water,grass,Class,5,0.9415148609779482,0.8974358974358975,0.9194753792069228
NICO,Entropy,ind_span,False,False,water,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,autumn,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,water,autumn,Class,5,0.9833333333333333,0.8974358974358975,0.9403846153846154
NICO,Entropy,ind_span,False,False,water,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,water,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,outdoor,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,rock,outdoor,Class,5,0.9859154929577465,0.8974358974358975,0.9416756951968219
NICO,Entropy,ind_span,False,False,rock,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,water,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,rock,water,Class,5,0.9739507959479016,0.8974358974358975,0.9356933466918995
NICO,Entropy,ind_span,False,False,rock,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,ind_span,False,False,rock,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,rock,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,rock,rock,Class,5,0.9677165354330709,0.8974358974358975,0.9325762164344842
NICO,Entropy,ind_span,False,False,rock,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,ind_span,False,False,rock,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,grass,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,rock,grass,Class,5,0.9415148609779482,0.8974358974358975,0.9194753792069228
NICO,Entropy,ind_span,False,False,rock,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,autumn,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,rock,autumn,Class,5,0.9833333333333333,0.8974358974358975,0.9403846153846154
NICO,Entropy,ind_span,False,False,rock,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,rock,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,outdoor,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,grass,outdoor,Class,5,0.9859154929577465,0.8974358974358975,0.9416756951968219
NICO,Entropy,ind_span,False,False,grass,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,water,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,grass,water,Class,5,0.9739507959479016,0.8974358974358975,0.9356933466918995
NICO,Entropy,ind_span,False,False,grass,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,ind_span,False,False,grass,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,rock,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,grass,rock,Class,5,0.9677165354330709,0.8974358974358975,0.9325762164344842
NICO,Entropy,ind_span,False,False,grass,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,ind_span,False,False,grass,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,grass,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,grass,grass,Class,5,0.9415148609779482,0.8974358974358975,0.9194753792069228
NICO,Entropy,ind_span,False,False,grass,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,autumn,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,grass,autumn,Class,5,0.9833333333333333,0.8974358974358975,0.9403846153846154
NICO,Entropy,ind_span,False,False,grass,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,grass,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,outdoor,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,autumn,outdoor,Class,5,0.9859154929577465,0.8974358974358975,0.9416756951968219
NICO,Entropy,ind_span,False,False,autumn,outdoor,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,outdoor,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,water,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,autumn,water,Class,5,0.9739507959479016,0.8974358974358975,0.9356933466918995
NICO,Entropy,ind_span,False,False,autumn,water,Synthetic,5,0.001447178002894356,1.0,0.5007235890014472
NICO,Entropy,ind_span,False,False,autumn,water,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,rock,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,autumn,rock,Class,5,0.9677165354330709,0.8974358974358975,0.9325762164344842
NICO,Entropy,ind_span,False,False,autumn,rock,Synthetic,5,0.0009587727708533077,1.0,0.5004793863854267
NICO,Entropy,ind_span,False,False,autumn,rock,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,grass,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,autumn,grass,Class,5,0.9415148609779482,0.8974358974358975,0.9194753792069228
NICO,Entropy,ind_span,False,False,autumn,grass,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,grass,Temporal,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,autumn,Unbiased,5,1.0,0.9230769230769231,0.9615384615384616
NICO,Entropy,ind_span,False,False,autumn,autumn,Class,5,0.9833333333333333,0.8974358974358975,0.9403846153846154
NICO,Entropy,ind_span,False,False,autumn,autumn,Synthetic,5,0.0,1.0,0.5
NICO,Entropy,ind_span,False,False,autumn,autumn,Temporal,5,0.0,1.0,0.5
NICO,Entropy,val_optimal,True,True,water,water,Unbiased,10,0.9796380090497737,0.33333333333333337,0.6564856711915535
NICO,Entropy,val_optimal,True,True,water,water,Synthetic,10,0.9583333333333334,0.21311475409836067,0.5857240437158471
NICO,Entropy,val_optimal,True,True,water,water,Temporal,10,0.9276190476190476,0.20973154362416102,0.5686752956216043
NICO,Entropy,val_optimal,True,True,water,outdoor,Unbiased,10,0.9814814814814815,0.29694323144104806,0.6392123564612648
NICO,Entropy,val_optimal,True,True,water,outdoor,Synthetic,10,0.9124472573839663,0.22499999999999998,0.5687236286919831
NICO,Entropy,val_optimal,True,True,water,outdoor,Temporal,10,0.9178571428571428,0.1624365482233503,0.5401468455402465
NICO,Entropy,val_optimal,True,True,water,autumn,Unbiased,10,0.9905857740585774,0.21118012422360244,0.6008829491410899
NICO,Entropy,val_optimal,True,True,water,autumn,Synthetic,10,0.9702127659574468,0.2575250836120402,0.6138689247847435
NICO,Entropy,val_optimal,True,True,water,autumn,Temporal,10,0.950354609929078,0.23699421965317924,0.5936744147911286
NICO,Entropy,val_optimal,True,True,water,rock,Unbiased,10,0.9875647668393782,0.17754569190600522,0.5825552293726917
NICO,Entropy,val_optimal,True,True,water,rock,Synthetic,10,0.9602977667493796,0.2880658436213992,0.6241818051853893
NICO,Entropy,val_optimal,True,True,water,rock,Temporal,10,0.9720176730486009,0.1502504173622704,0.5611340452054356
NICO,Entropy,val_optimal,True,True,water,grass,Unbiased,10,0.986198243412798,0.2098765432098766,0.5980373933113373
NICO,Entropy,val_optimal,True,True,water,grass,Synthetic,10,0.9367429340511441,0.21957671957671954,0.5781598268139319
NICO,Entropy,val_optimal,True,True,water,grass,Temporal,10,0.9654088050314465,0.23780487804878048,0.6016068415401135
NICO,Entropy,val_optimal,True,True,outdoor,water,Unbiased,10,0.9796380090497737,0.33333333333333337,0.6564856711915535
NICO,Entropy,val_optimal,True,True,outdoor,water,Synthetic,10,0.9660087719298246,0.20218579234972678,0.5840972821397756
NICO,Entropy,val_optimal,True,True,outdoor,water,Temporal,10,0.9371428571428572,0.19798657718120805,0.5675647171620326
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Unbiased,10,0.9833333333333333,0.29694323144104806,0.6401382823871906
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Synthetic,10,0.9219409282700421,0.20999999999999996,0.5659704641350211
NICO,Entropy,val_optimal,True,True,outdoor,outdoor,Temporal,10,0.9375,0.15228426395939088,0.5448921319796954
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Unbiased,10,0.9905857740585774,0.21118012422360244,0.6008829491410899
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Synthetic,10,0.9723404255319149,0.25083612040133785,0.6115882729666264
NICO,Entropy,val_optimal,True,True,outdoor,autumn,Temporal,10,0.9550827423167849,0.23121387283236994,0.5931483075745774
NICO,Entropy,val_optimal,True,True,outdoor,rock,Unbiased,10,0.9886010362694301,0.17754569190600522,0.5830733640877177
NICO,Entropy,val_optimal,True,True,outdoor,rock,Synthetic,10,0.9652605459057072,0.279835390946502,0.6225479684261046
NICO,Entropy,val_optimal,True,True,outdoor,rock,Temporal,10,0.9779086892488954,0.1452420701168614,0.5615753796828784
NICO,Entropy,val_optimal,True,True,outdoor,grass,Unbiased,10,0.9874529485570891,0.2098765432098766,0.5986647458834828
NICO,Entropy,val_optimal,True,True,outdoor,grass,Synthetic,10,0.9407806191117093,0.21164021164021163,0.5762104153759604
NICO,Entropy,val_optimal,True,True,outdoor,grass,Temporal,10,0.9685534591194969,0.2347560975609756,0.6016547783402362
