Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size,OOD==f(x)==y
NICO,Softmax,water,grass,0.9322897706589006,1.0,0.9661448853294503,Unbiased,1,8,False
NICO,Softmax,water,grass,0.9322897706589006,1.0,0.9661448853294503,Class,1,8,False
NICO,Softmax,water,grass,0.9322897706589006,0.9871794871794872,0.9597346289191939,Synthetic,1,8,False
NICO,Softmax,water,grass,0.9322897706589006,1.0,0.9661448853294503,Temporal,1,8,False
NICO,Softmax,outdoor,water,0.9296346414073072,1.0,0.9648173207036537,Unbiased,1,8,False
NICO,Softmax,outdoor,water,0.9296346414073072,1.0,0.9648173207036537,Class,1,8,False
NICO,Softmax,outdoor,water,0.9296346414073072,0.9871794871794872,0.9584070642933973,Synthetic,1,8,False
NICO,Softmax,outdoor,water,0.9296346414073072,1.0,0.9648173207036537,Temporal,1,8,False
NICO,Softmax,outdoor,outdoor,0.9382558879694463,1.0,0.9691279439847231,Unbiased,1,8,False
NICO,Softmax,outdoor,outdoor,0.9382558879694463,1.0,0.9691279439847231,Class,1,8,False
NICO,Softmax,outdoor,outdoor,0.9382558879694463,0.9871794871794872,0.9627176875744667,Synthetic,1,8,False
NICO,Softmax,outdoor,outdoor,0.9382558879694463,1.0,0.9691279439847231,Temporal,1,8,False
NICO,Softmax,outdoor,autumn,0.944317532838378,1.0,0.9721587664191891,Unbiased,1,8,False
NICO,Softmax,outdoor,autumn,0.944317532838378,1.0,0.9721587664191891,Class,1,8,False
NICO,Softmax,outdoor,autumn,0.944317532838378,0.9871794871794872,0.9657485100089327,Synthetic,1,8,False
NICO,Softmax,outdoor,autumn,0.944317532838378,1.0,0.9721587664191891,Temporal,1,8,False
NICO,Softmax,outdoor,rock,0.9401940871135184,1.0,0.9700970435567592,Unbiased,1,8,False
NICO,Softmax,outdoor,rock,0.9401940871135184,1.0,0.9700970435567592,Class,1,8,False
NICO,Softmax,outdoor,rock,0.9401940871135184,0.9871794871794872,0.9636867871465028,Synthetic,1,8,False
NICO,Softmax,outdoor,rock,0.9401940871135184,1.0,0.9700970435567592,Temporal,1,8,False
NICO,Softmax,outdoor,grass,0.9322897706589006,1.0,0.9661448853294503,Unbiased,1,8,False
NICO,Softmax,outdoor,grass,0.9322897706589006,1.0,0.9661448853294503,Class,1,8,False
NICO,Softmax,outdoor,grass,0.9322897706589006,0.9871794871794872,0.9597346289191939,Synthetic,1,8,False
NICO,Softmax,outdoor,grass,0.9322897706589006,1.0,0.9661448853294503,Temporal,1,8,False
NICO,Softmax,autumn,water,0.9296346414073072,1.0,0.9648173207036537,Unbiased,1,8,False
NICO,Softmax,autumn,water,0.9296346414073072,1.0,0.9648173207036537,Class,1,8,False
NICO,Softmax,autumn,water,0.9296346414073072,0.9871794871794872,0.9584070642933973,Synthetic,1,8,False
NICO,Softmax,autumn,water,0.9296346414073072,1.0,0.9648173207036537,Temporal,1,8,False
NICO,Softmax,autumn,outdoor,0.9382558879694463,1.0,0.9691279439847231,Unbiased,1,8,False
NICO,Softmax,autumn,outdoor,0.9382558879694463,1.0,0.9691279439847231,Class,1,8,False
NICO,Softmax,autumn,outdoor,0.9382558879694463,0.9871794871794872,0.9627176875744667,Synthetic,1,8,False
NICO,Softmax,autumn,outdoor,0.9382558879694463,1.0,0.9691279439847231,Temporal,1,8,False
NICO,Softmax,autumn,autumn,0.944317532838378,1.0,0.9721587664191891,Unbiased,1,8,False
NICO,Softmax,autumn,autumn,0.944317532838378,1.0,0.9721587664191891,Class,1,8,False
NICO,Softmax,autumn,autumn,0.944317532838378,0.9871794871794872,0.9657485100089327,Synthetic,1,8,False
NICO,Softmax,autumn,autumn,0.944317532838378,1.0,0.9721587664191891,Temporal,1,8,False
NICO,Softmax,autumn,rock,0.9401940871135184,1.0,0.9700970435567592,Unbiased,1,8,False
NICO,Softmax,autumn,rock,0.9401940871135184,1.0,0.9700970435567592,Class,1,8,False
NICO,Softmax,autumn,rock,0.9401940871135184,0.9871794871794872,0.9636867871465028,Synthetic,1,8,False
NICO,Softmax,autumn,rock,0.9401940871135184,1.0,0.9700970435567592,Temporal,1,8,False
NICO,Softmax,autumn,grass,0.9322897706589006,1.0,0.9661448853294503,Unbiased,1,8,False
NICO,Softmax,autumn,grass,0.9322897706589006,1.0,0.9661448853294503,Class,1,8,False
NICO,Softmax,autumn,grass,0.9322897706589006,0.9871794871794872,0.9597346289191939,Synthetic,1,8,False
NICO,Softmax,autumn,grass,0.9322897706589006,1.0,0.9661448853294503,Temporal,1,8,False
NICO,Softmax,rock,water,0.9296346414073072,1.0,0.9648173207036537,Unbiased,1,8,False
NICO,Softmax,rock,water,0.9296346414073072,1.0,0.9648173207036537,Class,1,8,False
NICO,Softmax,rock,water,0.9296346414073072,0.9871794871794872,0.9584070642933973,Synthetic,1,8,False
NICO,Softmax,rock,water,0.9296346414073072,1.0,0.9648173207036537,Temporal,1,8,False
NICO,Softmax,rock,outdoor,0.9382558879694463,1.0,0.9691279439847231,Unbiased,1,8,False
NICO,Softmax,rock,outdoor,0.9382558879694463,1.0,0.9691279439847231,Class,1,8,False
NICO,Softmax,rock,outdoor,0.9382558879694463,0.9871794871794872,0.9627176875744667,Synthetic,1,8,False
NICO,Softmax,rock,outdoor,0.9382558879694463,1.0,0.9691279439847231,Temporal,1,8,False
NICO,Softmax,rock,autumn,0.944317532838378,1.0,0.9721587664191891,Unbiased,1,8,False
NICO,Softmax,rock,autumn,0.944317532838378,1.0,0.9721587664191891,Class,1,8,False
NICO,Softmax,rock,autumn,0.944317532838378,0.9871794871794872,0.9657485100089327,Synthetic,1,8,False
NICO,Softmax,rock,autumn,0.944317532838378,1.0,0.9721587664191891,Temporal,1,8,False
NICO,Softmax,rock,rock,0.9401940871135184,1.0,0.9700970435567592,Unbiased,1,8,False
NICO,Softmax,rock,rock,0.9401940871135184,1.0,0.9700970435567592,Class,1,8,False
NICO,Softmax,rock,rock,0.9401940871135184,0.9871794871794872,0.9636867871465028,Synthetic,1,8,False
NICO,Softmax,rock,rock,0.9401940871135184,1.0,0.9700970435567592,Temporal,1,8,False
NICO,Softmax,rock,grass,0.9322897706589006,1.0,0.9661448853294503,Unbiased,1,8,False
NICO,Softmax,rock,grass,0.9322897706589006,1.0,0.9661448853294503,Class,1,8,False
NICO,Softmax,rock,grass,0.9322897706589006,0.9871794871794872,0.9597346289191939,Synthetic,1,8,False
NICO,Softmax,rock,grass,0.9322897706589006,1.0,0.9661448853294503,Temporal,1,8,False
NICO,Softmax,grass,water,0.9296346414073072,1.0,0.9648173207036537,Unbiased,1,8,False
NICO,Softmax,grass,water,0.9296346414073072,1.0,0.9648173207036537,Class,1,8,False
NICO,Softmax,grass,water,0.9296346414073072,0.9871794871794872,0.9584070642933973,Synthetic,1,8,False
NICO,Softmax,grass,water,0.9296346414073072,1.0,0.9648173207036537,Temporal,1,8,False
NICO,Softmax,grass,outdoor,0.9382558879694463,1.0,0.9691279439847231,Unbiased,1,8,False
NICO,Softmax,grass,outdoor,0.9382558879694463,1.0,0.9691279439847231,Class,1,8,False
NICO,Softmax,grass,outdoor,0.9382558879694463,0.9871794871794872,0.9627176875744667,Synthetic,1,8,False
NICO,Softmax,grass,outdoor,0.9382558879694463,1.0,0.9691279439847231,Temporal,1,8,False
NICO,Softmax,grass,autumn,0.944317532838378,1.0,0.9721587664191891,Unbiased,1,8,False
NICO,Softmax,grass,autumn,0.944317532838378,1.0,0.9721587664191891,Class,1,8,False
NICO,Softmax,grass,autumn,0.944317532838378,0.9871794871794872,0.9657485100089327,Synthetic,1,8,False
NICO,Softmax,grass,autumn,0.944317532838378,1.0,0.9721587664191891,Temporal,1,8,False
NICO,Softmax,grass,rock,0.9401940871135184,1.0,0.9700970435567592,Unbiased,1,8,False
NICO,Softmax,grass,rock,0.9401940871135184,1.0,0.9700970435567592,Class,1,8,False
NICO,Softmax,grass,rock,0.9401940871135184,0.9871794871794872,0.9636867871465028,Synthetic,1,8,False
NICO,Softmax,grass,rock,0.9401940871135184,1.0,0.9700970435567592,Temporal,1,8,False
NICO,Softmax,grass,grass,0.9322897706589006,1.0,0.9661448853294503,Unbiased,1,8,False
NICO,Softmax,grass,grass,0.9322897706589006,1.0,0.9661448853294503,Class,1,8,False
NICO,Softmax,grass,grass,0.9322897706589006,0.9871794871794872,0.9597346289191939,Synthetic,1,8,False
NICO,Softmax,grass,grass,0.9322897706589006,1.0,0.9661448853294503,Temporal,1,8,False
NICO,Softmax,outdoor,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Unbiased,5,8,False
NICO,Softmax,outdoor,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Class,5,8,False
NICO,Softmax,outdoor,outdoor,0.4152739090064995,0.0,0.20763695450324976,Synthetic,5,8,False
NICO,Softmax,outdoor,outdoor,0.4152739090064995,0.0,0.20763695450324976,Temporal,5,8,False
NICO,Softmax,outdoor,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Unbiased,5,8,False
NICO,Softmax,outdoor,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Class,5,8,False
NICO,Softmax,outdoor,water,0.4892086330935252,0.0,0.2446043165467626,Synthetic,5,8,False
NICO,Softmax,outdoor,water,0.4892086330935252,0.0,0.2446043165467626,Temporal,5,8,False
NICO,Softmax,outdoor,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Unbiased,5,8,False
NICO,Softmax,outdoor,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Class,5,8,False
NICO,Softmax,outdoor,rock,0.5585819282317337,0.0,0.27929096411586685,Synthetic,5,8,False
NICO,Softmax,outdoor,rock,0.5585819282317337,0.0,0.27929096411586685,Temporal,5,8,False
NICO,Softmax,outdoor,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Unbiased,5,8,False
NICO,Softmax,outdoor,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Class,5,8,False
NICO,Softmax,outdoor,grass,0.6508379888268156,0.0,0.3254189944134078,Synthetic,5,8,False
NICO,Softmax,outdoor,grass,0.6508379888268156,0.0,0.3254189944134078,Temporal,5,8,False
NICO,Softmax,outdoor,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Unbiased,5,8,False
NICO,Softmax,outdoor,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Class,5,8,False
NICO,Softmax,outdoor,autumn,0.4455837800046609,0.0,0.22279189000233046,Synthetic,5,8,False
NICO,Softmax,outdoor,autumn,0.4455837800046609,0.0,0.22279189000233046,Temporal,5,8,False
NICO,Softmax,water,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Unbiased,5,8,False
NICO,Softmax,water,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Class,5,8,False
NICO,Softmax,water,outdoor,0.4152739090064995,0.0,0.20763695450324976,Synthetic,5,8,False
NICO,Softmax,water,outdoor,0.4152739090064995,0.0,0.20763695450324976,Temporal,5,8,False
NICO,Softmax,water,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Unbiased,5,8,False
NICO,Softmax,water,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Class,5,8,False
NICO,Softmax,water,water,0.4892086330935252,0.0,0.2446043165467626,Synthetic,5,8,False
NICO,Softmax,water,water,0.4892086330935252,0.0,0.2446043165467626,Temporal,5,8,False
NICO,Softmax,water,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Unbiased,5,8,False
NICO,Softmax,water,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Class,5,8,False
NICO,Softmax,water,rock,0.5585819282317337,0.0,0.27929096411586685,Synthetic,5,8,False
NICO,Softmax,water,rock,0.5585819282317337,0.0,0.27929096411586685,Temporal,5,8,False
NICO,Softmax,water,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Unbiased,5,8,False
NICO,Softmax,water,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Class,5,8,False
NICO,Softmax,water,grass,0.6508379888268156,0.0,0.3254189944134078,Synthetic,5,8,False
NICO,Softmax,water,grass,0.6508379888268156,0.0,0.3254189944134078,Temporal,5,8,False
NICO,Softmax,water,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Unbiased,5,8,False
NICO,Softmax,water,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Class,5,8,False
NICO,Softmax,water,autumn,0.4455837800046609,0.0,0.22279189000233046,Synthetic,5,8,False
NICO,Softmax,water,autumn,0.4455837800046609,0.0,0.22279189000233046,Temporal,5,8,False
NICO,Softmax,rock,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Unbiased,5,8,False
NICO,Softmax,rock,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Class,5,8,False
NICO,Softmax,rock,outdoor,0.4152739090064995,0.0,0.20763695450324976,Synthetic,5,8,False
NICO,Softmax,rock,outdoor,0.4152739090064995,0.0,0.20763695450324976,Temporal,5,8,False
NICO,Softmax,rock,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Unbiased,5,8,False
NICO,Softmax,rock,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Class,5,8,False
NICO,Softmax,rock,water,0.4892086330935252,0.0,0.2446043165467626,Synthetic,5,8,False
NICO,Softmax,rock,water,0.4892086330935252,0.0,0.2446043165467626,Temporal,5,8,False
NICO,Softmax,rock,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Unbiased,5,8,False
NICO,Softmax,rock,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Class,5,8,False
NICO,Softmax,rock,rock,0.5585819282317337,0.0,0.27929096411586685,Synthetic,5,8,False
NICO,Softmax,rock,rock,0.5585819282317337,0.0,0.27929096411586685,Temporal,5,8,False
NICO,Softmax,rock,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Unbiased,5,8,False
NICO,Softmax,rock,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Class,5,8,False
NICO,Softmax,rock,grass,0.6508379888268156,0.0,0.3254189944134078,Synthetic,5,8,False
NICO,Softmax,rock,grass,0.6508379888268156,0.0,0.3254189944134078,Temporal,5,8,False
NICO,Softmax,rock,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Unbiased,5,8,False
NICO,Softmax,rock,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Class,5,8,False
NICO,Softmax,rock,autumn,0.4455837800046609,0.0,0.22279189000233046,Synthetic,5,8,False
NICO,Softmax,rock,autumn,0.4455837800046609,0.0,0.22279189000233046,Temporal,5,8,False
NICO,Softmax,grass,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Unbiased,5,8,False
NICO,Softmax,grass,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Class,5,8,False
NICO,Softmax,grass,outdoor,0.4152739090064995,0.0,0.20763695450324976,Synthetic,5,8,False
NICO,Softmax,grass,outdoor,0.4152739090064995,0.0,0.20763695450324976,Temporal,5,8,False
NICO,Softmax,grass,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Unbiased,5,8,False
NICO,Softmax,grass,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Class,5,8,False
NICO,Softmax,grass,water,0.4892086330935252,0.0,0.2446043165467626,Synthetic,5,8,False
NICO,Softmax,grass,water,0.4892086330935252,0.0,0.2446043165467626,Temporal,5,8,False
NICO,Softmax,grass,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Unbiased,5,8,False
NICO,Softmax,grass,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Class,5,8,False
NICO,Softmax,grass,rock,0.5585819282317337,0.0,0.27929096411586685,Synthetic,5,8,False
NICO,Softmax,grass,rock,0.5585819282317337,0.0,0.27929096411586685,Temporal,5,8,False
NICO,Softmax,grass,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Unbiased,5,8,False
NICO,Softmax,grass,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Class,5,8,False
NICO,Softmax,grass,grass,0.6508379888268156,0.0,0.3254189944134078,Synthetic,5,8,False
NICO,Softmax,grass,grass,0.6508379888268156,0.0,0.3254189944134078,Temporal,5,8,False
NICO,Softmax,grass,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Unbiased,5,8,False
NICO,Softmax,grass,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Class,5,8,False
NICO,Softmax,grass,autumn,0.4455837800046609,0.0,0.22279189000233046,Synthetic,5,8,False
NICO,Softmax,grass,autumn,0.4455837800046609,0.0,0.22279189000233046,Temporal,5,8,False
NICO,Softmax,autumn,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Unbiased,5,8,False
NICO,Softmax,autumn,outdoor,0.4152739090064995,0.5128205128205128,0.46404721091350615,Class,5,8,False
NICO,Softmax,autumn,outdoor,0.4152739090064995,0.0,0.20763695450324976,Synthetic,5,8,False
NICO,Softmax,autumn,outdoor,0.4152739090064995,0.0,0.20763695450324976,Temporal,5,8,False
NICO,Softmax,autumn,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Unbiased,5,8,False
NICO,Softmax,autumn,water,0.4892086330935252,0.5128205128205128,0.501014572957019,Class,5,8,False
NICO,Softmax,autumn,water,0.4892086330935252,0.0,0.2446043165467626,Synthetic,5,8,False
NICO,Softmax,autumn,water,0.4892086330935252,0.0,0.2446043165467626,Temporal,5,8,False
NICO,Softmax,autumn,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Unbiased,5,8,False
NICO,Softmax,autumn,rock,0.5585819282317337,0.5128205128205128,0.5357012205261232,Class,5,8,False
NICO,Softmax,autumn,rock,0.5585819282317337,0.0,0.27929096411586685,Synthetic,5,8,False
NICO,Softmax,autumn,rock,0.5585819282317337,0.0,0.27929096411586685,Temporal,5,8,False
NICO,Softmax,autumn,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Unbiased,5,8,False
NICO,Softmax,autumn,grass,0.6508379888268156,0.5128205128205128,0.5818292508236642,Class,5,8,False
NICO,Softmax,autumn,grass,0.6508379888268156,0.0,0.3254189944134078,Synthetic,5,8,False
NICO,Softmax,autumn,grass,0.6508379888268156,0.0,0.3254189944134078,Temporal,5,8,False
NICO,Softmax,autumn,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Unbiased,5,8,False
NICO,Softmax,autumn,autumn,0.4455837800046609,0.5128205128205128,0.47920214641258685,Class,5,8,False
NICO,Softmax,autumn,autumn,0.4455837800046609,0.0,0.22279189000233046,Synthetic,5,8,False
NICO,Softmax,autumn,autumn,0.4455837800046609,0.0,0.22279189000233046,Temporal,5,8,False
NICO,rabanser,outdoor,outdoor,0.7480744544287549,0.4871794871794872,0.6176269708041211,Unbiased,0,8,False
NICO,rabanser,outdoor,outdoor,0.7480744544287549,0.34615384615384615,0.5471141502913005,Class,0,8,False
NICO,rabanser,outdoor,outdoor,0.7480744544287549,0.34615384615384615,0.5471141502913005,Synthetic,0,8,False
NICO,rabanser,outdoor,outdoor,0.7480744544287549,0.5256410256410257,0.6368577400348903,Temporal,0,8,False
NICO,rabanser,outdoor,water,0.7444253859348199,0.4871794871794872,0.6158024365571535,Unbiased,0,8,False
NICO,rabanser,outdoor,water,0.7444253859348199,0.34615384615384615,0.545289616044333,Class,0,8,False
NICO,rabanser,outdoor,water,0.7444253859348199,0.34615384615384615,0.545289616044333,Synthetic,0,8,False
NICO,rabanser,outdoor,water,0.7444253859348199,0.5256410256410257,0.6350332057879228,Temporal,0,8,False
NICO,rabanser,outdoor,rock,0.7742651136993899,0.4871794871794872,0.6307223004394386,Unbiased,0,8,False
NICO,rabanser,outdoor,rock,0.7742651136993899,0.34615384615384615,0.560209479926618,Class,0,8,False
NICO,rabanser,outdoor,rock,0.7742651136993899,0.34615384615384615,0.560209479926618,Synthetic,0,8,False
NICO,rabanser,outdoor,rock,0.7742651136993899,0.5256410256410257,0.6499530696702078,Temporal,0,8,False
NICO,rabanser,outdoor,grass,0.7737868696479543,0.4871794871794872,0.6304831784137208,Unbiased,0,8,False
NICO,rabanser,outdoor,grass,0.7737868696479543,0.34615384615384615,0.5599703579009002,Class,0,8,False
NICO,rabanser,outdoor,grass,0.7737868696479543,0.34615384615384615,0.5599703579009002,Synthetic,0,8,False
NICO,rabanser,outdoor,grass,0.7737868696479543,0.5256410256410257,0.64971394764449,Temporal,0,8,False
NICO,rabanser,outdoor,autumn,0.7596177407498163,0.4871794871794872,0.6233986139646517,Unbiased,0,8,False
NICO,rabanser,outdoor,autumn,0.7596177407498163,0.34615384615384615,0.5528857934518312,Class,0,8,False
NICO,rabanser,outdoor,autumn,0.7596177407498163,0.34615384615384615,0.5528857934518312,Synthetic,0,8,False
NICO,rabanser,outdoor,autumn,0.7596177407498163,0.5256410256410257,0.642629383195421,Temporal,0,8,False
NICO,rabanser,water,outdoor,0.5353016688061617,0.858974358974359,0.6971380138902603,Unbiased,0,8,False
NICO,rabanser,water,outdoor,0.5353016688061617,0.7307692307692308,0.6330354497876962,Class,0,8,False
NICO,rabanser,water,outdoor,0.5353016688061617,0.6025641025641026,0.5689328856851321,Synthetic,0,8,False
NICO,rabanser,water,outdoor,0.5353016688061617,0.8974358974358975,0.7163687831210296,Temporal,0,8,False
NICO,rabanser,water,water,0.5376133300661603,0.858974358974359,0.6982938445202597,Unbiased,0,8,False
NICO,rabanser,water,water,0.5376133300661603,0.7307692307692308,0.6341912804176956,Class,0,8,False
NICO,rabanser,water,water,0.5376133300661603,0.6025641025641026,0.5700887163151315,Synthetic,0,8,False
NICO,rabanser,water,water,0.5376133300661603,0.8974358974358975,0.7175246137510289,Temporal,0,8,False
NICO,rabanser,water,rock,0.5579589572933998,0.858974358974359,0.7084666581338794,Unbiased,0,8,False
NICO,rabanser,water,rock,0.5579589572933998,0.7307692307692308,0.6443640940313153,Class,0,8,False
NICO,rabanser,water,rock,0.5579589572933998,0.6025641025641026,0.5802615299287512,Synthetic,0,8,False
NICO,rabanser,water,rock,0.5579589572933998,0.8974358974358975,0.7276974273646486,Temporal,0,8,False
NICO,rabanser,water,grass,0.5782588011417698,0.858974358974359,0.7186165800580644,Unbiased,0,8,False
NICO,rabanser,water,grass,0.5782588011417698,0.7307692307692308,0.6545140159555003,Class,0,8,False
